index,cafe,review,친절해요,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,매장이 청결해요,음료가 맛있어요,대화하기 좋아요,사진이 잘 나와요,뷰가 좋아요,가성비가 좋아요,집중하기 좋아요
357,통의동단팥,직접 만든 팥이라고 써있더라구요 다른 곳보다 덜 달아서 좋았어요 적당한 달달함 맛있게 먹고갑니당,0,0,0,1,0,0,0,0,0,0,0
4168,제주시성수동,우와 서울 속 제주도에 와있는 것 같아요 진짜 카페가 넘 넘 예뻐요 제주시소금커피도 이렇게 맛있을 줄이야 소금 들어간 커피가 이리도 달콤할 수 있나요 완전 짱입니다 카페 곳곳이 다 포토존이네요,0,1,1,0,0,0,0,1,0,0,0
3674,Komune,주황주황 인테리어가 특색있어요 커피도 맛있어요,0,1,1,0,0,0,0,0,0,0,0
3831,티핀,친절하시고 가격도 괜찮고 많이 달지않고 맛있어요,1,0,0,0,0,1,0,0,0,1,0
2923,브라이트사이드,층에 널찍한 자리도 좋고 층에 특이한 구조도 좋았음 테린느 얇게 슬라이스 해서 주는데는 처음임 영수증 출력이 안된다 함 아메리카 노 브사커피 초코 테린느,0,0,1,1,0,0,0,0,0,0,0
1482,부빙,인 메뉴에 가격이 좀 비싸긴 한데 맛있어요,0,0,0,0,0,0,0,0,0,0,0
3287,우주곰커피 서울시청점,커피 괜챦아요 홀더 캐릭이랑 글씨체 넘 귀여워요,0,1,0,0,0,0,0,0,0,0,0
4142,테라커피,라떼가 고소하니 맛있었어요 다음에 또 갈게요,0,1,0,0,0,0,0,0,0,0,0
872,더마틴,먹어보심압니다 말이 필요없고 무조건 드셔보셔요,0,0,0,0,0,0,0,0,0,0,0
1490,갤러리더스퀘어,입과 눈과 코가 즐거운 너무 좋은 시간 보냈습니다,0,0,0,0,0,0,0,0,0,0,0
2605,로드리카페,브리오슈랑 블랙올리브크림치즈 맛나요,0,0,0,1,0,0,0,0,0,0,0
2459,몰리다.,로 커피 주문했는데 너무 오래 걸리더라구요,0,0,0,0,0,0,0,0,0,0,0
1746,물드니,매장이 깨끗해서 좋았어요 층이 좀 더 아늑하게 느껴졌고 층은 뭔가 어수선한 느낌이 들더라고요 다음에 방문하게 되면 블랜딩 티를 맛보고 싶네요,0,0,1,0,1,0,0,0,0,0,0
1597,츄로101 삼청점,주문과 동시에 맛난 츄러스를 다음엔 아츄먹으러 갈래요 아이 간식으로 사온건데 따봉을 날려주네요,0,0,0,1,0,0,0,0,0,0,0
717,부트 카페,커피 원두 고를수 있어서 산미없는 점이 너무 좋고 인테리어도 멋지고 야외자리가 마음에 들어요,0,1,1,0,0,0,0,0,0,0,0
3507,맷차,맷돌로 갈아서 만든 커피와 차를 판매하는 카페였습니다 매장 곳곳 인테리어도 멋지고 색다른 컨셉이라 보는 재미도 있었습니다 저는 볶은 녹차 밀크티를 마셨는데 고소하고 담백한 맛이어서 좋았습니다,0,0,1,0,0,1,0,0,0,0,0
3937,camel,전부터 너무 가고싶었던 곳인데 드디어 생각보다 내부가 크고 진짜 아늑하고 예뻤어요 카멜커피는 살짝 달달하면서도 크리미한 맛이어서 좋았고 라떼는 부드럽고 고소했어요,0,1,1,0,0,0,0,0,0,0,0
1076,도도앤틱카페,독특한 분위기에요 테라스에서 뷰가 좋고 산미 적당한 커피맛 좋아요,0,1,1,0,0,0,0,0,1,0,0
2805,카페밀리그램,지나가는 길에 수박쥬스 메뉴가 보여서 테이크아웃 해가요,0,0,0,0,0,0,0,0,0,0,0
1791,조선젤라또,너무 맛있어요 리조맛 최고 서비스로 올려주신 말차도 넘 맛있었어요 잘 먹고 시간 잘 보내다 가요,0,0,0,0,0,0,0,0,0,0,0
3271,리에제와플 더 뷰,자리가 좁은게 단점이에요,0,0,0,0,0,0,0,0,0,0,0
1807,크링더도넛,여기 아메리카노 진짜 맛있어요 원래 커피만 마시려고 들어왔다가 커피한입먹고 디저트까지 추가 주문해버렸어요 사장님 완전 친 절하시고 인테리어 깔끔하고 화장실도 깨끗해요 완전 만족스러운 카페에요 도넛은 정말 우리 아이가 잘먹어요 살,1,1,1,1,1,0,0,0,0,0,0
3237,르풀,음식이 다 맛있어요 날씨 좋은날 가시는거 추천합니당,0,0,0,0,0,0,0,0,0,0,0
860,HIVER,무화과 깜빠뉴 숨겨진 존맛탱 메뉴에요 심지어 티도 직접 만드시는지 너무 맛있었어요,0,0,0,1,0,0,0,0,0,0,0
3258,커피 스니퍼,오랜만에 왔는데 매일 같이 마셔도 감탄하던 라떼는 맛이 너무 평범했어요 일행도 같은 의견입니다 다음에는 이전의 그 맛이기를,0,0,0,0,0,0,0,0,0,0,0
1096,푸른초장쉴만한,커피도 맛나고 친절하세요,1,1,0,0,0,0,0,0,0,0,0
1711,앞으로의빵집,정말 건강한 재료로만 만든 케이크이기때문에 글루텐알레르기 다이어트중이신 분들 등등에게 특히나 더 좋을 거 같아요 다만 매장엔 사람이 너무 많아서 앉을 자리는 없으니 테이크아웃을 추천드립니다 그리고 혹시 꼭 먹고싶은 디저트가 있다면 미리 예약 추 천드려요 바쁘실텐데 사장님도 직원분들도 너무너무 친절하셔서 덕분에 더 기쁜좋게 들렸다가요 맛있는 디저트 먹,1,0,0,1,0,0,0,0,0,0,0
2770,바잇더스윗,쿠키랑 케익 샀는데 예쁘고 너무 맛있어요 사쟝님도 너무 친절하시고 프리티 하세요 또 올게요,1,0,0,1,0,0,0,0,0,0,0
1909,섬광,아이스 초코 진짜 맛있어요 토스트두용 다른 음료도 굿굿,0,0,0,1,0,1,0,0,0,0,0
4016,EZER Coffee,카페 넓어 쾌적하고 좋아요,0,0,1,0,0,0,0,0,0,0,0
3885,티룸,치즈케잌맛있는데 비싸서 가성비는 쏘쏘입니다,0,0,0,1,0,0,0,0,0,0,0
751,베르트,분위기도 좋고 음료도 좋아요,0,0,1,0,0,1,0,0,0,0,0
428,그린냅,그냥 지나쳐버릴 뻔 했던 안락한 분위기와 고양이 두마리 친절한 사장님이 반겨주는 카페 건강식을 지향하시는 것 같았어요 식사 메 뉴도 있어서 다음에는 식사하러 가보고 싶네요,1,0,1,0,0,0,0,0,0,0,0
1334,웬즈데이 서촌본점,나름 한적한 곳을 찾아다니다가 왔는데 좋았어요 여유로우면서도 일리 커피를 맛있게 먹을 수 있는 곳,0,1,1,0,0,0,0,0,0,0,0
3814,누아흐nuah,맛있는 케이크가 짱 많아요 테이블도 많고 편하게 혼자와서 작업하기도 좋은 것 같아요 인테리어도 예쁘고 음악도 좋고 커피 디저 트 모두 맛있어요 좋아요,0,1,0,1,0,0,0,0,0,0,1
3618,스타일난다 핑크풀카페,고층에 위치해있는데 엘베 수리중인가 고장이라서 걸어올라갔음 근데 마감시간 되니까 엘베 되던데 힘들었음 그래도 이쁨 여름에 잘 맞는 컨셉같움 사람 없어서 좋았음,0,0,0,0,0,0,0,0,0,0,0
797,부암동 몽유도원 도이창,석파정 옆에 있어 공기도 좋아서 힐링이 되는 곳입니다 무엇보다 커피가 정말 맛있어요,0,1,0,0,0,0,0,0,0,0,0
157,장인커피,아인슈페너 거품이 너무 단단해서 커피랑 조화롭지 않았던 것 같아요 커피 자체는 맛있었어요,0,1,0,0,0,0,0,0,0,0,0
2130,모자이크 베이커리 율곡점,독특한 테이블 인테리어 맛있는 빵 조용한동네 모든게 완벽한곳이네요 혜화에 이런보석같은 곳이 있다니 감탄하다가요,0,0,1,1,0,0,0,0,0,0,0
77,카페 시노라,아이들과 와이프랑 같이 방문했고 주차하고 오느라 외이프와 아이들이 먼저 들어가고 나중에 도착해서 보니 아이들 토스트 개가 먼 저 나왔는데 빵 끝부분이었음 이후 받은 토스트 개만 가운데 부분이었음 토스트 개를 주문했는데 개가 끝부분이라면 일부러 그런 게 아닐런지 의심될 수 밖에 없음 커피는 맛있었지만 재방문 의사는 전혀 없음,0,0,0,0,0,0,0,0,0,0,0
438,홀드미커피,드디어 방문했는데 광화문점 더이상 영업안하신다고 해서 너무 맴찢 다른 영업점은 다 하시는거 같으니 번창하세요 사장님 다른 지점에서 뵐께요,0,0,0,0,0,0,0,0,0,0,0
1194,소설원,매장 인테리어 예뻐요 아이스 라떼 맛있었고 휘낭시에는 쏘쏘했어요 사람이 많아서 직원분들이 힘드셨는지 주문 받으실때 많이 지쳐보이셨어요,0,0,1,0,0,1,0,0,0,0,0
2356,페이브베이커리 대학로점,아 여기는 다시는 안올듯요,0,0,0,0,0,0,0,0,0,0,0
1560,뜰안,인빙수 만원 인빙수 만원 다른 곳에 비해 조용해서 좋아요,0,0,0,0,0,0,0,0,0,0,1
948,연경당,재방문의사 프로입니다 다과 하나하나 너무 맛있어서 정말 행복했어요 예쁘기도 한데 맛까지 있어서 깜짝 놀랐습 니다 다과 종류별로 설명도 자세히 해주셔서 더욱 좋았습니다 오늘은 친구랑 왔는데 다음번엔 부모님 모시고 오고싶어요 예약제라 서 그런지 매장 운영도 너무 깔끔하고 대화하기에 좋아요,0,0,0,1,1,0,1,0,0,0,0
2219,비나케이크,딸기케이크 정말 맛있었습니다 크림시트 촉촉하고 크림도 많이 달지않은 건강한 디저트여서 맛있게 먹었어요 남자사장님 불친절 한 응대는 개선해 주셔야할 듯 합니다,0,0,0,1,0,0,0,0,0,0,0
4042,플라이팬커피 뚝섬역점,뚝섬역 디카페인 드시러오세요 커피 맛나고 조용해서 쉬어가기 좋아요 연무장길 성수매장 뚝섬역 가까워용,0,1,0,0,0,0,0,0,0,0,1
3766,오우도,시나몬밀크랑 옥수수 크럼블 맛있어요 인테리어가 예쁘고 분위기가 좋아요,0,0,1,0,0,1,0,0,0,0,0
3734,마크69,매장이 넓고 분위기가좋아요 초당옥수수 로투스 등등 맛있는 특별한 메뉴가많아요,0,0,1,1,0,0,0,0,0,0,0
3956,텅플래닛 성수,성수동 이색적인 카페 인테리어 디저트 이색적이고 맛있다 커피랑 음료도 굿 딸과 오랜만에 성수동 데이트 좋다,0,1,0,1,0,1,0,0,0,0,0
2337,파인데이즈,말차에 빠진 시원하고 맛있어요 봄까지 쭈욱 마실것 같아요,0,0,0,0,0,0,0,0,0,0,0
65,타이드워터,신메뉴 카사타 존맛 설거지완료,0,0,0,0,0,1,0,0,0,0,0
2177,테르트르,뷰 맛집입니다 커피는 과일향 먹었는데 좋았어요 맥주는 가격대비 만족도는 낮네요 로투스 쿠키 맛있었습니당,0,1,0,1,0,0,0,0,1,0,0
1918,섹터 커피 바,커피 맛있어요 원두는 코스타리카 브라질 과테말라 믹스해서 로스팅 직접 하신다는대 살짝 산미에 묵직한 느낌에 목넘김 좋아요 얼그레이갸또도 맛있구 인테리어도 깔끔하고 좋습니다 전체적으로 커피한잔 맛있게 먹고좋은시간 보내고 왔어요,0,1,0,0,0,0,0,0,0,0,0
183,카페온화 익선점,주문이 밀려 음료 분 수프레 분기다림 알바하시는분들 힘들어보임 화이팅,0,0,0,0,0,0,0,0,0,0,0
848,베이커스퍼센트,빵이 전부 맛있어요 일찍 문열면 좋겠어요 시간때웠어요,0,0,0,1,0,0,0,0,0,0,0
2870,MINNIM,너무 맛있쨔나 티라미수라떼에 아이스크림 개존맛,0,1,0,1,0,0,0,0,0,0,0
3758,백야드빌더성수,느낌있는 카페 캠핑 감성 가득 카페라서 특히 날 좋은날 자주 오진 아인슈페너 맛집 수제 레몬에이드 청도 완전 맛있어서 놀라미,0,1,1,0,0,1,0,0,0,0,0
3512,카페 구할구,피넛쿠키와 커피 너무 맛있어요,0,1,0,1,0,0,0,0,0,0,0
1593,보로우커피,인테리어도 너무 예쁘고 매장도 넓어서 편하게 쉬다 갈 수 있었어요 커피도 진짜 맛있어요 이 근처 오면 꼭 다시 들렸다가고 싶은 카페에요,0,1,1,0,0,0,0,0,0,0,0
3436,움트 신세계백화점 본점,크레이프 케이크 좋아요,0,0,0,1,0,0,0,0,0,0,0
4406,이월로스터스 성수점,오랜만에 들렸어도 여전히 맛있는 커피에 또한번 반하고가요,0,1,0,0,0,0,0,0,0,0,0
1960,오얏꽃,동생추천으로 요거 먹으러 방문했어요 더워지니 상큼달콤 자몽빙수,0,0,0,1,0,0,0,0,0,0,0
2434,미러볼커피스탠드,산미없는 커피맛 괜찮았어요,0,1,0,0,0,0,0,0,0,0,0
251,낙원장,모던한 인테리어에 지붕뷰 좋네요,0,0,1,0,0,0,0,0,1,0,0
255,카페포엠 북촌점,층 층으로 되어 있어서 카페가 쾌적해요 여름에는 창문이 열려 있어서 시원한 바람 맞으면서 앉아 있기 좋아요 달달한걸 원한다면 스위트 초콜릿 추천합니다,0,0,1,0,0,1,0,0,0,0,0
3952,텅플래닛 성수,화려한 색감 재밌네요 화장실도 한번씩 가보세요 주말에는 대기 있어요,0,0,1,0,0,0,0,0,0,0,0
2195,심세정,가게 뜻이 정말 좋네요 빵이 맛있어용,0,0,0,1,0,0,0,0,0,0,0
3994,발렁스,금다래 먹으러 방문 상큼하니 맛있어요,0,0,0,1,0,0,0,0,0,0,0
2784,카페 더블린,너무 귀엽고 예쁜곳 디저트도 맛있어요,0,0,0,1,0,0,0,0,0,0,0
1675,소진담 안녕인사동점,직원 생일 선물용으로 방문하여 포장했어요 주변에 예쁜 매장이라고 추천하고 다녔는데 저는 정작 년만에 방문했네요 예전보다 루프탑이 더 예뻐졌어요,0,0,1,0,0,0,0,0,0,0,0
3748,오버도즈도넛앤커피,전화 주문하고 예정 시간보다 늦게 가게 돼서 다시 연락드리고 갔는데 전화부터 대면까지 모든 순간에 친절하셨어요 리뷰에 말차 별로래서 걱정하고 시켰는데 하나도 안쓰던데요 존맛탱이었고 평균 입맛 일등은 커피크림 사실 전부 다 맛있습니다,1,1,0,0,0,1,0,0,0,0,0
210,아이사구아,한옥의 미와 조화로운 인테리어 분위기 만족스러운 음료에 음악까지 북촌의 아름다움을 한층 느꼈던 시간이었어요,0,0,1,0,0,1,0,0,0,0,0
4072,타이거슈가 성수역점,올해 검은 호랑이의 해인데 오늘 무슨 날인지 알겠어요 바로 블랙데이라니까 흑당을 꼭 담은 와플이랑 밀크티라떼 주문해서 맛있게 먹겠어요 년 월 일은 검은호랑이의 해 블랙데이예요,0,0,0,0,0,0,0,0,0,0,0
3856,이곳에,좌석간도 넓고 화사하고 인테리어가 너무 이뻐서 들어갔어요 샤케라또 특이한데 진짜 맛있는데 양이 완전 한입거리,0,1,1,0,0,0,0,0,0,0,0
1927,슬로스텝,층인데 실외석도 있어서 좋아요 케이크 맛있고 토피넛라떼도 맛있어요 아메리카노는 탄맛이 좀 났어요,0,0,0,1,0,1,0,0,0,0,0
4012,카페페를,많이 달지 않고 쫀득쫀득해서 맛있어요 그리고 수제쿠키라 더 맘에 들어요,0,0,0,1,0,0,0,0,0,0,0
3021,카페희다 성신여대점,너무 맛있고 분위기 좋네요,0,0,0,0,0,1,0,0,0,0,1
841,달럽,카페가 너무 예쁘고 빵 음료수 종류도 많고 너무 좋아요,0,0,1,0,0,0,0,0,0,0,0
48,카페이마,커피 산미조금있지만 풍미가득 와플 맛있고 함박스테이크가 메인인곳 다시 꼭 와보고싶은곳 화장실 청결하고 매장도 조용한 편,0,1,0,1,1,0,1,0,0,0,1
4393,스트로베리32 성수점,저도 넘 맛있었고 부모님도 만족하셨어요 여태껏 드신 케이크중에 제일 맛있었대요 더운 날씨에 간 보람이 있네요 망고도 잘 익었고 크림도 딱히 안달고 고소 해서 생각보다 부담없이 많이 먹게되는 맛이에요 가격대도 괜찮아서 다들 한 번쯤 드셔보셨으면 좋겠네요,0,0,0,1,0,0,0,0,0,1,0
2139,온더모먼트,맛있는냄새가 너무좋아요 꼭 드셔보세요,0,0,0,0,0,0,0,0,0,0,0
3679,Komune,커피는 조금 진했어요,0,0,0,0,0,0,0,0,0,0,0
2586,인터미션,혜화 찐 토박이 맛집러 밀크티 악개 친구가 추천해준 밀크티맛집 친구가 하도하도엄청계속 여기 밀크티 맛집이라고 소문내 고 귀가 아프도록 말해서 여기 오늘 왔는데 오늘 다나가서 못먹었어요 여러분 밀크티 사드시지마세요 제거 없어지니까요 그래서 대신 말차먹었는데 제가 먹어봤던 말차라떼중에서 제일 진한데 달지도않고 쓰지도않고 개쌉쫀맛탱 치즈케이크도 먹었는데,0,0,0,0,0,1,0,0,0,0,0
4103,힘이나는커피생활 성수연무장점,아이스크림은 매장내 취식이 안댐 써붙여놓던지 일회용 아이스크림 컵을 만드시길,0,0,0,0,0,0,0,0,0,0,0
4161,더꽁꽁아이스크림할인점,좋아 하는 아이스크림 잘 먹어요,0,0,0,0,0,0,0,0,0,0,0
711,부트 카페,공휴일의 서촌이라 그런지 어딜가도 사람이 바글바글 사람에 치여 한적한 카페를 원했으나 갬성은 포기할 수 없어 두리번거리던 중 발견한 부트카페 서촌점 오후 쯤 방문 자리가 군데 비어있었고 대기인원은 없는 적당한 인구밀도 였음 한옥의 마당 자리 에 앉을 순 없었으나 바람도 선선하고 자리도 쾌적하고 너무 좋았음 시그니처 라떼와 에스프레소 주문 시그니처 라떼는 아,0,0,1,0,0,0,0,0,0,0,0
3168,CAFE LAZES,조명도 예쁘고 사장님두 이뿌고 음료랑 디저트 종류가 많아서 놀랬는데 맛은 더 놀라워요 전메뉴 재패가 제 꿈이에요 오 늘은 마스코트 자두가 없지만 자두 칭구 율무랑 놀러와서 덜 외로웠습니다,0,0,1,1,0,1,0,0,0,0,0
2560,에픽에스프레소더커피바,아인슈페너 맛집 동생이 라떼도 맛있대요 스콘도 맛있고 테이블 간격도 넓고 분위기 좋아요,0,1,1,1,0,0,0,0,0,0,0
155,푸른 양귀비,커피에 놀랬습니다 각얼음 커피도 양도 적고 라떼를 시키고 싶었는데 드립이라고 하시면서 아메리카노 추천해주기더라구여 아이스 시켰는데 핫컵에 담아주셔서 얼음부피가 커서 컵이 움직이질 않네요 너무 아쉽습니다,0,0,0,0,0,0,0,0,0,0,0
952,네마 삼청점,플랫화이트 마셨는데 원두의 풍미가 잘 느껴져서 좋았어요 사과파이도 너무 달지 않고 맛있었고 직원분들 다 친절하시고 특히 여자분 친절하셔서 좋았습니다,1,1,0,1,0,0,0,0,0,0,0
2327,반지만들기 대학로본점,공방이 넓었어요 선생님들도 여러분계셔서 체험시간도 순조롭게 잘 진행되고 좋았구요 사장님의 큐빅셋팅기술은 첨 보는 아주 신 기한 순간이었습니다 결혼 주년 기념으로 처음으로 남편한테 직접만든 반지도 받고 행복한시간이었습니다 그런데 음료한잔 정도는 서비스로 주셔도 참 좋을것같은데 욕심이겠죠,0,0,1,0,0,0,0,0,0,0,0
1144,어퍼스트로피,기분이 좋아지는 곳이예요,0,0,0,0,0,0,0,0,0,0,0
629,프릳츠 원서점,귀여운 물개가 시선 강탈하는 찐 커피 맛집 핸드드립이 역시 프릳츠구나 싶고 라떼도 살짝 산미가 있는데 진하고 맛이 좋다 산딸기 크로와상과 퀸아망에도 박수를 매장이 협소한게 아주 아쉬운 점이랄까,0,1,0,1,0,0,0,0,0,0,0
