,cafe,review,친절해요,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,매장이 청결해요,음료가 맛있어요,대화하기 좋아요,사진이 잘 나와요,뷰가 좋아요,가성비가 좋아요,집중하기 좋아요
2136,태극당 인사점,층은 야외랑 연결되어있어서 한겨울 한여름처럼 날씨에따라 영향받을땐 불편할수있는데 그런날 아니라면 너무좋은거같아요 층엔 따뜻한 실내 야외테라스도 있는데 한옥지붕도 보이고 경치는 나쁘지는 않았던거같아요 바로옆에 아주맛있는 밥집도있어 위치도 좋 았습니다,0,0,0,0,0,0,0,0,1,0,0
2137,태극당 인사점,매장이 주말에도 조용한 편이고 인테리어가 좋아요 층은 조용히 책읽기 좋아요,0,0,1,0,0,0,0,0,0,0,1
2138,솔방울베이커리,열시꽃 반미 에는 고기가 없는 걸 늦게 알아서 베트남 좋아 반미 로 바꿨어요 시가 가까워지고 있어서 포장했는데 먹기도 편하고 맛 있어요 매장이 예뻐서 다음에는 매장에서 다른 메뉴도 먹어보려고요,0,0,1,0,0,0,0,0,0,0,0
2139,솔방울베이커리,여기서 마신 차가 계속 생각나요 쩨 라고 하는 녹두빙수도 처음 먹어봤는데 고소한 맛이고 코코넛 씹히는 식감도 재밌어 요 비 내리는 날 창가에 앉으면 길거리 사람들도 보이고 운치있는 자리에요 데이트하기 정말 좋습니다,0,0,0,1,0,1,0,0,1,0,0
2140,솔방울베이커리,까망코코 진짜 귀엽고 맛있어요 최애메뉴 됨 까망코코 쩨 베트남 빙수 반미 등 이색적이면서도 맛있는 디저트도 많고 음료도 정말 맛있답니다 한옥이라서 분위기도 너무 좋고 사진도 완전 잘 나와요 또 오고 싶은 곳이네요 인사동 명물 북촌손만두 바로 옆에 있어요,0,0,1,1,0,1,0,0,0,0,0
2141,솔방울베이커리,인사동 최애 한옥 카페 열시꽃 카페 내부 분위기도 조용하고 아늑해요 노래도 좋고 인테리어 진짜 예뻐요 완전 추천해요 메뉴는 시원한 오미라떼랑 베트남 좋아 반미 추천합니다 진짜 맛있어요 한옥이랑 반미라니 최고 조합 카페 인테리어가 장 소별로 조금씩 달라서 사진찍는 맛도 있어요 근데 전체적으로 조화가 너무 좋아서 이런 카페 열시꽃 밖에 없을 것 같아요 따,0,0,1,1,0,1,0,0,0,0,1
2142,솔방울베이커리,여기 반미샌드위치 진짜 맛있어요 제 최애는 베트남 좋아반미구 비건 반미도 팔고 뷰도 진짜 좋아요 참새들이 주변에 날라다녀요 인 사동에 이런공간이 커피도 베트남커기 제대로 하는집이고 같이주는 해바라기씨도 짱맛있습니다 쨋든 추천,0,0,0,1,0,0,0,0,0,0,0
2143,솔방울베이커리,인사동에 있는 한옥 스타일 카페지만 커피 디저트는 베트남식 너무 신기했지만 커피도 베트남에서 먹었던 베트남식 핀드립 커피를 먹었어요 가게 화장실 너무 깨끗하고 아주 조용해서 나중에 와서 공부하거나 업무를 봐도 될 정도네요 다음에 인사동 오면 꼭 다시 올게요 감사합니다,0,0,0,0,1,0,0,0,0,0,0
2144,솔방울베이커리,서울에 좋은 카페 많지만 결국 다시 열시꽃에 오게 된다 반미 너무 맛있고 커피도 너무 맛있고 공간도 분위기도 너무 좋다 새로 들어온 소품도 좋음,0,0,1,1,0,0,0,0,0,0,0
2145,솔방울베이커리,쌈지길옆 좀 아늑한 기분이 드는 찻집 카페 베트남 음식도 한다는데 담에 먹어보려구요,0,0,1,0,0,0,0,0,0,0,0
2146,솔방울베이커리,열시꽃은 인사동 쌈지길 사이에 자리잡은 한옥이다 운치있고 조용하며 세련된 실내 장식은 마음을 안정 시킨다 우선 커피를 즐기는 사람으로 커피향에 취하게 했다 또한 친절한 주인 마음의 포근함을 느꼈다,1,0,1,0,0,0,0,0,0,0,1
2147,열시꽃,매실에이드는 너무 달았어요 다만 에이드에 탄산이 너무 없어서 아쉬웠어요 그래도 인테리어 예쁘고 안락해서 좋았습니다,0,0,1,0,0,0,0,0,0,0,0
2148,열시꽃,인테리어가 예뻐요 더 있고싶었는데 뒤에 예약해둔게 있어서 얼른 나가게 되어서 아쉬웠어요 썬캐쳐도 예쁘고 비교적 이른시간에 갔더니 조용한 느낌이라 좋았어요,0,0,1,0,0,0,0,0,0,0,1
2149,열시꽃,분위기 좋아용 예쁘고,0,0,1,0,0,0,0,0,0,0,0
2150,열시꽃,카페 넘 이뻐요 디저트는 품절이 빨리 돼요,0,0,1,0,0,0,0,0,0,0,0
2151,열시꽃,카페가 예뻐요 음악도 잔잔하고 인테리어도 잘 되어있어요,0,0,1,0,0,0,0,0,0,0,0
2152,열시꽃,한옥 느낌이 무척 예쁘고 음악도 거슬리지 않고 커피 케이크 다 맛있어요,0,1,1,1,0,0,0,0,0,0,0
2153,열시꽃,날씨 좋은 날 마당에서 커피 즐기기 좋아요,0,0,0,0,0,0,0,0,0,0,0
2154,열시꽃,창덕궁 돈화문 앞 한옥카페로 사진이 잘 나옵니다,0,0,0,0,0,0,0,1,0,0,0
2155,카페기억,좋아하는 디저트숍 베린시트홍의 다양한 식감과 새콤한 맛이 좋았고 크렘 카라멜은 너무나 클래식한 맛 최고예요 드엠에서만 만날 수 있는 클래식한 메뉴 선정 정말 좋아요,0,0,0,1,0,0,0,0,0,0,0
2156,카페기억,메인 디저트류들 넘모 맛있습니다,0,0,0,1,0,0,0,0,0,0,0
2157,카페기억,이런 고오오오그읍진 디저트 넘모 오랜만인데 진짜 맛있어요,0,0,0,1,0,0,0,0,0,0,0
2158,카페기억,찾아가기 어려웠지만 디저트가 맛있었어요 그리고 친절하셨습니다,1,0,0,1,0,0,0,0,0,0,0
2159,카페기억,디저트가 너무 맛있어요,0,0,0,1,0,0,0,0,0,0,0
2160,카페기억,분위기 조용하고 넘 좋아요,0,0,0,0,0,0,0,0,0,0,1
2161,카페기억,커피가 맛있어요 디저트도 맛있지만 너무 비싸서 다시 갈 것 같진 않아요,0,1,0,1,0,0,0,0,0,0,0
2162,카페기억,피스타슈는 사랑입니다,0,0,0,0,0,0,0,0,0,0,0
2163,카페기억,간결한 인테리어와 디저트에 집중할수 있게 만들어진 공간,0,0,0,0,0,0,0,0,0,0,0
2164,드엠,황금연휴 시작되는 날이라 동료들에게 나눠줄 빵을 샀어요 트러플 시나몬과 프레쉬샌드위치 레몬 쵸코마들렌 그중 프레쉬 샌드위치 최고예요,0,0,0,1,0,0,0,0,0,0,0
2165,드엠,커피 진하고 맛있어요 빵은 덮개같은게 있으면 좋을 것 같아요,0,1,0,0,0,0,0,0,0,0,0
2166,드엠,메뉴 다 좋아하는데 빵 가격이 올라서 사악해요,0,0,0,0,0,0,0,0,0,0,0
2167,드엠,샐러드와 분위기를 좋아해요,0,0,1,0,0,0,0,0,0,0,0
2168,드엠,크로플 쇼콜라 맛있어요,0,0,0,1,0,0,0,0,0,0,0
2169,드엠,저녁시간 할인도받음,0,0,0,0,0,0,0,0,0,0,0
2170,스타벅스 종로3가점,직원분들도 너무 친절하시고 빵이 다 이쁘고 너무 맛있습니다 인테리어도 너무 죠아여,1,0,1,1,0,0,0,0,0,0,0
2171,스타벅스 종로3가점,가성비 대박 마카롱집 도넛이랑 크로넛도 진짜 다양하게 팔고 있어요 홀린듯 들어가서 구매했어용 집옆이면 좋겠어요 마카롱 진짜 다양한데 원밖에 안 하는 데는 진짜료 처음 봥용,0,0,0,0,0,0,0,0,0,1,0
2172,스타벅스 종로3가점,핑크가게가 눈에 확 띄어서 들어왔어요 친절하고 분위기도 좋네용,1,0,1,0,0,0,0,0,0,0,0
2173,스타벅스 종로3가점,예쁜 도넛도 많고 세상에 마카롱 저렴하고 최고,0,0,0,0,0,0,0,0,0,1,0
2174,스타벅스 종로3가점,커피맛있고 창이 활짝열려있어서 답답하지않고 너무 좋아요 바로 옆 길에 장미도 예쁘게피어있어서 너무좋네요,0,1,0,0,0,0,0,0,0,0,0
2175,스타벅스 종로3가점,첨먹어보는 크로넛이랑 핑키핑크한 가게에요 혼자서도 굳,0,0,0,0,0,0,0,0,0,0,0
2176,스타벅스 종로3가점,디저트가 맛있고 조용하니 분위기가 좋아요,0,0,0,1,0,0,0,0,0,0,1
2177,스타벅스 종로3가점,직원분들도 굉장히 친절하시구 빨리빨리 준비해주셔서 너무 좋아요 무엇보다 마카롱이 저렴한 가격에 비해 고퀄이라서 더 좋아용 앞으로 익선동 놀러오면 꼭 들리려구요,1,0,0,0,0,0,0,0,0,1,0
2178,스타벅스 종로3가점,카페도 너무 예쁘고 음료도 맛있어요,0,0,1,0,0,1,0,0,0,0,0
2179,카페로코코 종로익선점,인테리어가 너무 예뻐요 아늑한 한옥 그리고 화과자 너무 귀여워요 크리스마스 디자인이라 연말파티에도 어울릴 것 같아요 원래 앙금을 안 좋아하는데 특히 유자가 너무 맛있더라고요 쿠키도 쌀로 만든게 믿기지 않을 정도로 존맛 쿠키맛집같아요 여기,0,0,1,1,0,0,0,0,0,0,0
2180,카페로코코 종로익선점,뷰가 너무 좋아요 커피도 맛있고 디저트도 짱짱 셀카 천만장찍었어요 조용해서 더 좋아요 재방문 천프로일듯,0,0,0,1,0,0,0,1,1,0,0
2181,카페로코코 종로익선점,디저트가 진짜맛있어요 화과자뿐아니라 다쿠아즈랑 쿠키도 맛있어요 수다떨기도 넘 좋아서 좋네용,0,0,0,1,0,0,1,0,0,0,0
2182,카페로코코 종로익선점,음료와 쿠키 맛이 좋아요 화과자는 다음에 선물용으로 구매해야겠어요 인테리어도 인사동에 딱 맞는 아주 좋은 카페 추천드립니당,0,0,1,1,0,0,0,0,0,0,0
2183,카페로코코 종로익선점,선물용 화과자 구입했는데 이쁘다고 좋아하셨어요,0,0,0,0,0,0,0,0,0,0,0
2184,카페로코코 종로익선점,디저트 넘 예쁘고 한옥뷰 존예,0,0,0,0,0,0,0,0,1,0,0
2185,카페로코코 종로익선점,커피값이 비싸지만 층 전망이 아주 좋 습니다,0,0,0,0,0,0,0,0,1,0,0
2186,인사동방앗간,차 좋아하는 데 기분좋은 저녁차입니다,0,0,0,0,0,0,0,0,0,0,0
2187,인사동방앗간,소금집 샤퀴테리 디저트 플레이팅만으로도 특별한데 차와 칵테일도 함께 즐길 수 있어서 정말 신선한 경험이었습니다 기념일에 방문했는데 특별히 스토로베리 칵테일도 서비스로 주셔서 감동이었어요,0,0,0,0,0,0,0,0,0,0,0
2188,인사동방앗간,흔치않은 티 전문점이라 들어갔어요 좌석도 넓고 편안한 편이라 오랫동안 편하게 앉아서 대화했네요 시그니처 티 두잔 시켰는데 둘 다 향 좋고 괜찮았어요 컵과 팟 디자인도 예뻐서 기분이 업되네요 다만 소줏잔같은 잔은 뜨거워서 잡기가 조금 불편합니다,0,0,1,0,0,0,1,0,0,0,0
2189,인사동방앗간,대화하기편하고 쇼파자리있어서 좋아요,0,0,1,0,0,0,1,0,0,0,0
2190,인사동방앗간,아니 차가 이렇게 맛있을수있나요 케익은 또 왜케맛있음 좌석도 넘넘편하고 음료 디저트 다 존맛이고 케익심지어 글루텐프리쌀케익이었음 근데 완전존맛 최애카페될듯 오픈한지얼마 안돼서 이정도로 완벽하다면 곧 사람 가득찰듯 소문 나서붐빌까봐 리뷰쓰기고민했지만 아 너무 좋았음 재방문의사 퍼 인테리어도 고급스럽고 좌석도 편하고 메뉴도 다양,0,0,1,1,0,0,0,0,0,0,0
2191,인사동방앗간,바에서 뱅쇼를 마셨는데 제조하는 과정이 정성스럽고 응대도 친절합니다 인테리어도 모던하고 군더더기 없어서 좋네요,1,0,1,0,0,0,0,0,0,0,0
2192,인사동방앗간,칵테일 정말 맛있어요 취향에 맞춰서 알콜 조절도 해주셔서 더 만족했습니다 디저트들도 다 맛이 좋았어요,0,0,0,1,0,1,0,0,0,0,0
2193,커피앳웍스 이마빌딩광화문점,썸머라떼 너무 맛있어요 아포카토 먹을때 커피 양이 항상 아쉽다고 느꼈는데 여기는 라떼에 주시더라그여 아이스크림이랑 라떼랑 잘어울려요 당근케이크도 먹었는데 감동 너무 맛있습니다 위치가 잘 안보여러 아쉽네욥,0,0,0,1,0,1,0,0,0,0,0
2194,커피앳웍스 이마빌딩광화문점,조용한 카페에 맛있는 커피 썸머라떼는 아포가토 큰 버전 같은 느낌 다음에 느긋하게 더 오래 머물고 싶은 카페,0,0,0,0,0,0,0,0,0,0,1
2195,커피앳웍스 이마빌딩광화문점,아직은 핫해지지 않아서 조용하고 커피가 맛있습니다 좁다랗고 낡은 골목 사이 화려한 외관이 눈길을 끌어 곧 핫플 될것같으니 서둘러 다녀오시길,0,1,1,0,0,0,0,0,0,0,1
2196,커피앳웍스 이마빌딩광화문점,카페외관이 멋있고 매장 내부도 넓고 깨끗해요 독특한 커피종류가 많아서 커피 좋아하면 추천하고 싶은 곳,0,1,1,0,0,0,0,0,0,0,0
2197,커피앳웍스 이마빌딩광화문점,언제나 친절하고 맛있는 커피가 있는곳,0,1,0,0,0,0,0,0,0,0,0
2198,커피앳웍스 이마빌딩광화문점,이런곳에 이런 곳이 놀랍자나,0,0,0,0,0,0,0,0,0,0,0
2199,커피앳웍스 이마빌딩광화문점,라떼맛집 당근케익 맛집이에요 분위기도 좋고 직원분들도 너무 친절하시네요 숨은 맛집 찾아올만해요,1,1,1,1,0,0,0,0,0,0,0
2200,커피앳웍스 이마빌딩광화문점,카페모카를 주문했는데 위에 올라가는 아이스크림도 너무 맛있고 음료도 너무 맛있었어요 매장에 나오는 노래도 취향저격 직원분들도 정말 친절하시고 너무 좋았어요,1,0,0,1,0,1,0,0,0,0,0
2201,스타벅스 종로관철점,시원하고 음료도 맛있어요,0,0,0,0,0,1,0,0,0,0,0
2202,스타벅스 종로관철점,뷰가 좋아요 북한산이 보여요,0,0,0,0,0,0,0,0,1,0,0
2203,스타벅스 종로관철점,상하목장 아이스크림 맛있어요,0,0,0,1,0,0,0,0,0,0,0
2204,스타벅스 종로관철점,통문이라 요새같은 날씨 좋을때 방문하기 좋네요,0,0,0,0,0,0,0,0,0,0,0
2205,스타벅스 종로관철점,매장도 넘 이쁘고 커피 맛있어요,0,1,1,0,0,0,0,0,0,0,0
2206,스타벅스 종로관철점,좌석이 편하고 넓어서 코시국에 좋습니다,0,0,1,0,0,0,0,0,0,0,0
2207,스타벅스 종로관철점,친구들과 편한 시간 보내기 굿,0,0,0,0,0,0,0,0,0,0,0
2208,스타벅스 인사점,오전에 갔는데 벌써 빵이 많이 없어요 쌀로 만든 소금빵 크기도 크고 넘넘 맛있었구요 바질토마토빵 의외로 맛있어서 순삭했네요 맛있 길래 저녁에 또 사러 갔는데 시반에 이미 문닫았나봐요 아쉽 담에 또 사러 가겠습니다,0,0,0,1,0,0,0,0,0,0,0
2209,스타벅스 인사점,오늘은 퇴근하다 들렀습니다 확실히 출근때보다 빵 종류가 훨씬 많네요 오픈 초기라 그런지 빵 퀄리티나 상태가 정말 좋아요 이 품질만 쭉 유지되면 너무 좋을거같습니다 식빵부터 깜빠뉴 등 기본 빵 라인이 정말 맛있어요,0,0,0,1,0,0,0,0,0,0,0
2210,스타벅스 인사점,출근하다 오픈했길래 들러보았습니다 탕종식빵과 누텔라 페스츄리 그리고 소세지페스츄리를 구매했고 아침 식사용으로 소세지 페스츄리를 먹었는데 정말 맛있어서 놀랐어요 식빵과 누텔라페스츄리는 집에가서 와이프 줄거라 먹어보지는 못했는데 전체적으로 빵들이 재료부터 좋은게 보이네요 직원분들도 친절하게 응대 잘해주시고 좋았어요,1,0,0,1,0,0,0,0,0,0,0
2211,스타벅스 인사점,종각역에서 바로인데다가 빵도 저렴하고 커피도 맛있어요 자리도 넉넉해서 간단히 커피 한잔이나 브런치 먹기도 좋아요 빵이 빨리 빠진다는 게 아쉽 다음엔 오늘 구경도 못한 쌀 소금빵 먹고 싶어요,0,0,0,0,0,0,0,0,0,1,0
2212,스타벅스 인사점,빵이 달지 않고 은근 맛있어요 특히 다 먹어서 사진이 없지만 옥수수깜빠뉴랑 치즈브리오슈는 정말 맛있더라구요 옥수수빵은 옥수수향이 그득하니 달지 않고 자꾸 손이 가고 치즈브리오슈는 쫀득 달콤 고소 한 맛이에요 며칠 전에 사먹고 이번에 다시 와서 선물하려고 왕창샀어요 분위기가 깔끔하고 밖이 훤히 보여서 친구랑 이야기하기도 좋네요,0,0,1,1,0,0,1,0,0,0,0
2213,스타벅스 인사점,쌀소금빵 옥수수깜빠뉴 추천해요 쌀소금빵은 겉이 바삭하면서 촉촉한 속의 버터풍미가 좋습니다 옥수수깜빠뉴는 부담없이 담백하 게 먹기좋네요 깨끗한 화장실이 매장에서 가까워서 좋아요,0,0,0,1,1,0,0,0,0,0,0
2214,스타벅스 인사점,새로 오픈했길래 출근길에 들러서 샌드위치랑 커피 사먹었어요 양이 엄청 푸짐하고 맛있어서 종종 아침으로 사먹으려구요 잘먹었습니다,0,0,0,0,0,0,0,0,0,1,0
2215,스타벅스 인사점,아침에 무슨빵 먹을지 고민하다 적혀있는 빵을 골랐는데 일이바빠 오후 시넘어 먹었는데도 엄청 맛있네요 강추합니다 커피도 맛있었어요,0,1,0,1,0,0,0,0,0,0,0
2216,스타벅스 인사점,소금빵 사러 방문 맛은 촉촉계로 크기가 크고 쌀로 만들어 특유의 식감이 특징인 짭짤한 맛 먹물크런치 할라피뇨치즈 시식했는 데 맛있음 치아바타 왤케 비싸여 알바분들 친절하시나 느려요,1,0,0,1,0,0,0,0,0,0,0
